mu1,mu2
-1.751237487682542,0.0
-0.18545863929683193,0.0
-4.247940246457443,0.0
-4.357146881140268,0.0
3.802817278599858,0.0
6.166580724389906,0.0
3.122950769648471,0.0
-4.943386435277436,0.0
1.7752602189402102,0.0
-4.941274986991537,0.0
-0.6152558624675745,0.0
1.7350372508348701,0.0
0.662130532680085,0.0
0.713619195866325,0.0
0.9403968766378504,0.0
4.036946570797075,0.0
4.083172206956407,0.0
-0.5154715650584002,0.0
-3.415074985896325,0.0
1.863564065131822,0.0
0.1682011323339535,0.0
-3.4936344026739956,0.0
0.18555012718565683,0.0
1.2221431918238317,0.0
-1.3837430427434172,0.0
4.029873458782771,0.0
5.052794918416029,0.0
-1.0999179914344828,0.0
0.6238914599157185,0.0
1.2476882676825278,0.0
-1.8563097468786696,0.0
2.418469820799852,0.0
2.029837479016364,0.0
-0.7114008472820536,0.0
2.1027639681048758,0.0
5.659538777456447,0.0
0.9016922141664676,0.0
1.293135922749202,0.0
3.3421706703267304,0.0
3.6104089906122314,0.0
0.6234685984669356,0.0
2.1540614344398588,0.0
0.05598092257228437,0.0
1.082138233861142,0.0
-0.08120505788664047,0.0
0.05647951594212484,0.0
3.3563670635138916,0.0
-0.8307975526278717,0.0
-0.3703392775569989,0.0
-3.06909892602311,0.0
3.0392252552242223,0.0
-3.1412513710297145,0.0
-5.062973317481933,0.0
-0.9241568523652606,0.0
2.502434180019967,0.0
3.0378010432604565,0.0
0.9193908399751431,0.0
-0.7935882052658707,0.0
-1.59981116982503,0.0
-2.833409489051286,0.0
2.456392372763409,0.0
-5.318880703331677,0.0
-1.1898086278285478,0.0
3.6594871738191523,0.0
3.5793285230324337,0.0
2.457581961100428,0.0
0.7320787400700096,0.0
-2.691059052675374,0.0
2.1944509087184785,0.0
0.9294650277334039,0.0
1.1460673070429743,0.0
-2.892823670718261,0.0
-2.9377789309895377,0.0
0.4487047496778974,0.0
-4.968093585816703,0.0
5.600917297848235,0.0
-4.068930832020738,0.0
0.8636418387595097,0.0
2.2617711435297614,0.0
2.158999225473396,0.0
0.9149818161643244,0.0
-1.0282481417442628,0.0
2.4975149624228137,0.0
0.11334146144103704,0.0
-8.737640512545866,0.0
-0.9426685087779723,0.0
-4.759291558469744,0.0
3.2325942015399236,0.0
0.3395050134710663,0.0
0.5167421909274175,0.0
-2.227360110209397,0.0
2.553866299419897,0.0
-1.3861963282434193,0.0
3.9734690586092194,0.0
0.5330734964433654,0.0
0.44982318196028803,0.0
0.8240253433304547,0.0
0.6673009497922839,0.0
0.8512567607284133,0.0
0.5401093743704146,0.0
-7.232449834038331,0.0
-1.6870211880434787,0.0
-1.7661821322778328,0.0
-0.7421240882819082,0.0
-3.8966200048904787,0.0
-0.644188843652223,0.0
-1.6296612114197004,0.0
3.9757586817973696,0.0
0.7237403011570862,0.0
3.1361799001627793,0.0
-4.403274123527217,0.0
-0.730435428183876,0.0
2.189498021155857,0.0
1.645014196000035,0.0
2.8296223923113364,0.0
1.5107275306512276,0.0
5.115785812375491,0.0
-2.2722027021452997,0.0
-0.8037119334290672,0.0
4.11097404001803,0.0
-3.625673461941304,0.0
2.5723813591175873,0.0
2.438706054468472,0.0
-3.1760053405596484,0.0
-2.379732702094662,0.0
2.3407766462114448,0.0
0.8466306290324566,0.0
3.5338041721518585,0.0
-2.4901995955238174,0.0
0.13988016723604602,0.0
-1.2157492054342205,0.0
1.8301353637372135,0.0
5.143361248518607,0.0
-2.5828194748353366,0.0
-3.5168711849928793,0.0
1.0627117296963418,0.0
-4.7461529978802055,0.0
-0.4825352744392668,0.0
-1.861074844284036,0.0
0.9448855958736622,0.0
-2.519930196134588,0.0
-5.162928014035732,0.0
-5.472995989839848,0.0
-2.1067603562325248,0.0
1.7522525682299177,0.0
4.402043730561613,0.0
2.707108780857226,0.0
2.3248100131157003,0.0
-1.8779068948327038,0.0
3.3061504120998335,0.0
3.385637449010509,0.0
-3.437759871719496,0.0
1.238832413365051,0.0
-2.7550069055043873,0.0
-0.3732412017974891,0.0
2.4357236830668945,0.0
4.0190962986954695,0.0
-0.8092744939860183,0.0
0.34793929851134187,0.0
-1.340462830465695,0.0
6.598368803459504,0.0
3.728172740283253,0.0
0.5587812871641884,0.0
-0.8805909898388,0.0
1.530784907906373,0.0
-1.0540368251649115,0.0
-0.4630015227138796,0.0
0.9763227126081164,0.0
-2.749140538658681,0.0
0.8741794218451848,0.0
-0.028392521448117134,0.0
3.9844037325616117,0.0
4.352306562088255,0.0
-2.66995361738555,0.0
2.0365080525128763,0.0
-3.061695554722699,0.0
6.4372191656150655,0.0
1.9879767335333383,0.0
1.5874011737293725,0.0
3.8391331081371023,0.0
-0.35931114461484837,0.0
3.370412527089906,0.0
3.3915016266015705,0.0
-4.232521181415574,0.0
-1.7361581776615802,0.0
-5.318339817652504,0.0
3.4610009338674574,0.0
1.685292375784813,0.0
1.3943269445149484,0.0
5.055072732124449,0.0
3.8400855339472444,0.0
-1.9957000520616477,0.0
-2.926880454419261,0.0
2.431033894725773,0.0
-0.5601826039255733,0.0
0.41753236217325607,0.0
1.573628438030584,0.0
0.003861702996937385,0.0
-2.5726739041481266,0.0
-1.3455623212040795,0.0
-1.6697165418464608,0.0
2.273074307738868,0.0
-3.703488307001335,0.0
1.5952395459442534,0.0
-1.6893459761327785,0.0
0.6157583408682139,0.0
1.0196090525769268,0.0
4.56350112616152,0.0
-8.812772486197913,0.0
-2.5463194994889684,0.0
-4.847849558180046,0.0
-2.6746381149174647,0.0
-1.7605516990564403,0.0
2.577684353026364,0.0
-4.264983469934128,0.0
-2.1885414120235036,0.0
1.0825705053180472,0.0
-9.934142843827477,0.0
1.044146554856139,0.0
1.1834370754746617,0.0
-1.974153678708342,0.0
1.236083371607356,0.0
3.1640386087841024,0.0
-2.4000381721366493,0.0
0.9098591195162515,0.0
-1.7176135360303166,0.0
1.0747735490915877,0.0
1.6083584704160703,0.0
-0.013245101776136359,0.0
-0.5627517798167512,0.0
-2.2007601304172173,0.0
-0.21616414922092675,0.0
-3.591296246079597,0.0
0.4207720890870057,0.0
-3.818601763833395,0.0
-2.322393934588937,0.0
-0.7404269974408263,0.0
-0.13968545388534068,0.0
-2.053411657526135,0.0
0.09273540163045338,0.0
4.233275870675234,0.0
6.20346031552277,0.0
-0.1865035943471954,0.0
-3.4307602755868274,0.0
-1.097646964544708,0.0
-3.525292165918125,0.0
-3.722541464359363,0.0
3.355955434138978,0.0
5.311250445338946,0.0
0.3593013044092491,0.0
-1.3099005467482345,0.0
-0.37070527963503486,0.0
5.44309924845006,0.0
0.6507993379160132,0.0
-0.46281133469531044,0.0
-0.6914636984402258,0.0
2.6943686161164724,0.0
-0.05682523545948663,0.0
-4.652414581437269,0.0
-1.7864659637767626,0.0
-0.013051828307357943,0.0
2.4855403178380264,0.0
-2.3248836641427952,0.0
1.7143112442853705,0.0
0.6170044189608336,0.0
-0.20436549999970094,0.0
3.979365486042001,0.0
3.2986889362919514,0.0
-1.3534823474689548,0.0
-1.3367391636410444,0.0
-0.5721931330512264,0.0
-2.7902222328621615,0.0
-0.21780202202716345,0.0
1.154406364786384,0.0
-1.7328305540759166,0.0
4.404453029787602,0.0
3.1451059272593906,0.0
5.685635823636468,0.0
-0.42845870318662793,0.0
3.426903965839495,0.0
0.8335145276044618,0.0
-5.1933511033798485,0.0
3.5118762582948566,0.0
-5.1154275119564865,0.0
1.3715387815742102,0.0
-3.43620960327526,0.0
-4.9288970397221235,0.0
3.6979619934307078,0.0
1.8891214850671134,0.0
5.647030162333323,0.0
0.3376161838041435,0.0
-0.6915976662244255,0.0
4.126723734689433,0.0
3.1004660177937313,0.0
3.619359184677618,0.0
-0.6074080514107598,0.0
0.14726902360661312,0.0
0.026043542815579336,0.0
0.30868903537311887,0.0
-1.7912991476037519,0.0
-0.04648101812260236,0.0
-0.22995552769406688,0.0
3.661067776086489,0.0
-2.10455392963095,0.0
-2.356931642227102,0.0
-1.8280388988160299,0.0
-0.24961459527096436,0.0
-1.9646130603132406,0.0
-4.175349386601587,0.0
-4.005434757844991,0.0
-1.6585476637470764,0.0
4.24748067340986,0.0
2.440629748164927,0.0
3.9751299410275953,0.0
